Date,RegionName,State,Bedrooms,Price,Metro,CountyName,SizeRank,Rent,Year,Month
2018-10-31,Milwaukee,WI,4,127142.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1000.0,2018,10
2018-11-30,Milwaukee,WI,4,127850.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,999.5,2018,11
2018-12-31,Milwaukee,WI,4,128209.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1050.0,2018,12
2019-01-31,Milwaukee,WI,4,128318.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1195.0,2019,1
2019-02-28,Milwaukee,WI,4,128917.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1295.0,2019,2
2019-03-31,Milwaukee,WI,4,129631.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1150.0,2019,3
2019-04-30,Milwaukee,WI,4,130794.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1095.0,2019,4
2019-05-31,Milwaukee,WI,4,131535.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1100.0,2019,5
2019-06-30,Milwaukee,WI,4,132348.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1067.5,2019,6
2019-07-31,Milwaukee,WI,4,133086.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1000.0,2019,7
2019-08-31,Milwaukee,WI,4,133585.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1050.0,2019,8
2019-09-30,Milwaukee,WI,4,134051.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,1045.0,2019,9
2019-10-31,Milwaukee,WI,4,134758.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,995.0,2019,10
2019-11-30,Milwaukee,WI,4,135657.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,925.0,2019,11
2019-12-31,Milwaukee,WI,4,136478.0,Milwaukee-Waukesha-West Allis,Milwaukee County,32,975.0,2019,12
2015-01-31,Minneapolis,MN,1,141615.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1275.0,2015,1
2015-02-28,Minneapolis,MN,1,143016.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1275.0,2015,2
2015-03-31,Minneapolis,MN,1,143591.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1325.0,2015,3
2015-04-30,Minneapolis,MN,1,144936.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1330.0,2015,4
2015-05-31,Minneapolis,MN,1,145372.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1350.0,2015,5
2015-06-30,Minneapolis,MN,1,146042.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1395.0,2015,6
2015-07-31,Minneapolis,MN,1,146610.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1375.0,2015,7
2015-08-31,Minneapolis,MN,1,147192.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1425.0,2015,8
2015-09-30,Minneapolis,MN,1,147932.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1460.0,2015,9
2015-10-31,Minneapolis,MN,1,148795.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1475.0,2015,10
2015-11-30,Minneapolis,MN,1,149984.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1475.0,2015,11
2015-12-31,Minneapolis,MN,1,150935.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1425.0,2015,12
2016-01-31,Minneapolis,MN,1,152252.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1445.0,2016,1
2016-02-29,Minneapolis,MN,1,153120.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1435.0,2016,2
2016-03-31,Minneapolis,MN,1,154279.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1424.0,2016,3
2016-04-30,Minneapolis,MN,1,154850.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1440.0,2016,4
2016-05-31,Minneapolis,MN,1,155217.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1435.0,2016,5
2016-06-30,Minneapolis,MN,1,155734.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1350.0,2016,6
2016-07-31,Minneapolis,MN,1,156276.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1350.0,2016,7
2016-08-31,Minneapolis,MN,1,157595.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1412.0,2016,8
2016-09-30,Minneapolis,MN,1,158928.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1435.0,2016,9
2016-10-31,Minneapolis,MN,1,160580.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1450.0,2016,10
2016-11-30,Minneapolis,MN,1,161564.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1380.0,2016,11
2016-12-31,Minneapolis,MN,1,162228.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1297.0,2016,12
2017-01-31,Minneapolis,MN,1,162379.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1395.0,2017,1
2017-02-28,Minneapolis,MN,1,162722.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1395.0,2017,2
2017-03-31,Minneapolis,MN,1,163616.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1450.0,2017,3
2017-04-30,Minneapolis,MN,1,164777.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1395.0,2017,4
2017-05-31,Minneapolis,MN,1,166341.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1548.0,2017,5
2017-06-30,Minneapolis,MN,1,167413.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1550.0,2017,6
2017-07-31,Minneapolis,MN,1,169109.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1515.0,2017,7
2017-08-31,Minneapolis,MN,1,170137.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1565.0,2017,8
2017-09-30,Minneapolis,MN,1,171001.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1576.5,2017,9
2017-10-31,Minneapolis,MN,1,170970.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1565.0,2017,10
2017-11-30,Minneapolis,MN,1,171619.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1550.0,2017,11
2017-12-31,Minneapolis,MN,1,172738.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1550.0,2017,12
2018-01-31,Minneapolis,MN,1,174672.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1520.0,2018,1
2018-02-28,Minneapolis,MN,1,176386.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1500.0,2018,2
2018-03-31,Minneapolis,MN,1,177643.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1575.0,2018,3
2018-04-30,Minneapolis,MN,1,178185.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1550.0,2018,4
2018-05-31,Minneapolis,MN,1,178760.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1550.0,2018,5
2018-06-30,Minneapolis,MN,1,179594.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1551.5,2018,6
2018-07-31,Minneapolis,MN,1,180256.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1432.5,2018,7
2018-08-31,Minneapolis,MN,1,180871.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1470.0,2018,8
2018-09-30,Minneapolis,MN,1,181233.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1492.0,2018,9
2018-10-31,Minneapolis,MN,1,182181.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1495.0,2018,10
2018-11-30,Minneapolis,MN,1,182496.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1520.0,2018,11
2018-12-31,Minneapolis,MN,1,182784.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1495.0,2018,12
2019-01-31,Minneapolis,MN,1,182949.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1511.0,2019,1
2019-02-28,Minneapolis,MN,1,183453.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1510.0,2019,2
2019-03-31,Minneapolis,MN,1,183915.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1530.0,2019,3
2019-04-30,Minneapolis,MN,1,184342.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1515.0,2019,4
2019-05-31,Minneapolis,MN,1,184670.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1500.0,2019,5
2019-06-30,Minneapolis,MN,1,185165.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1525.0,2019,6
2019-07-31,Minneapolis,MN,1,185448.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1500.0,2019,7
2019-08-31,Minneapolis,MN,1,185916.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1500.0,2019,8
2019-09-30,Minneapolis,MN,1,186639.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1493.0,2019,9
2019-10-31,Minneapolis,MN,1,187295.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1495.0,2019,10
2019-11-30,Minneapolis,MN,1,188242.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1483.5,2019,11
2019-12-31,Minneapolis,MN,1,189067.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1525.0,2019,12
2015-01-31,Minneapolis,MN,2,187753.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1450.0,2015,1
2015-02-28,Minneapolis,MN,2,189230.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1402.5,2015,2
2015-03-31,Minneapolis,MN,2,190000.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1565.0,2015,3
2015-04-30,Minneapolis,MN,2,191833.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1575.0,2015,4
2015-05-31,Minneapolis,MN,2,192524.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1535.0,2015,5
2015-06-30,Minneapolis,MN,2,193323.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1550.0,2015,6
2015-07-31,Minneapolis,MN,2,194589.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1560.0,2015,7
2015-08-31,Minneapolis,MN,2,195951.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1700.0,2015,8
2015-09-30,Minneapolis,MN,2,197631.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1725.0,2015,9
2015-10-31,Minneapolis,MN,2,199100.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1793.5,2015,10
2015-11-30,Minneapolis,MN,2,200771.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1692.5,2015,11
2015-12-31,Minneapolis,MN,2,201966.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1695.0,2015,12
2016-01-31,Minneapolis,MN,2,203869.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1725.0,2016,1
2016-02-29,Minneapolis,MN,2,205371.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1775.0,2016,2
2016-03-31,Minneapolis,MN,2,206840.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1775.0,2016,3
2016-04-30,Minneapolis,MN,2,207323.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1775.0,2016,4
2016-05-31,Minneapolis,MN,2,207566.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1628.0,2016,5
2016-06-30,Minneapolis,MN,2,208614.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1562.5,2016,6
2016-07-31,Minneapolis,MN,2,209609.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1587.5,2016,7
2016-08-31,Minneapolis,MN,2,211357.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1605.0,2016,8
2016-09-30,Minneapolis,MN,2,212727.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1796.5,2016,9
2016-10-31,Minneapolis,MN,2,214550.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1700.0,2016,10
2016-11-30,Minneapolis,MN,2,215883.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1795.0,2016,11
2016-12-31,Minneapolis,MN,2,217162.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1592.5,2016,12
2017-01-31,Minneapolis,MN,2,217723.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1595.0,2017,1
2017-02-28,Minneapolis,MN,2,218251.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1750.0,2017,2
2017-03-31,Minneapolis,MN,2,219553.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1800.0,2017,3
2017-04-30,Minneapolis,MN,2,221243.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1775.0,2017,4
2017-05-31,Minneapolis,MN,2,223530.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2080.0,2017,5
2017-06-30,Minneapolis,MN,2,224960.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2000.0,2017,6
2017-07-31,Minneapolis,MN,2,226891.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1845.0,2017,7
2017-08-31,Minneapolis,MN,2,228238.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2165.0,2017,8
2017-09-30,Minneapolis,MN,2,229528.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2067.5,2017,9
2017-10-31,Minneapolis,MN,2,230566.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2025.0,2017,10
2017-11-30,Minneapolis,MN,2,232248.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2000.0,2017,11
2017-12-31,Minneapolis,MN,2,234176.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2195.0,2017,12
2018-01-31,Minneapolis,MN,2,236732.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2041.0,2018,1
2018-02-28,Minneapolis,MN,2,239112.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2086.0,2018,2
2018-03-31,Minneapolis,MN,2,240999.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2150.0,2018,3
2018-04-30,Minneapolis,MN,2,241894.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2055.0,2018,4
2018-05-31,Minneapolis,MN,2,242803.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1995.0,2018,5
2018-06-30,Minneapolis,MN,2,244248.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2043.5,2018,6
2018-07-31,Minneapolis,MN,2,245718.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1800.0,2018,7
2018-08-31,Minneapolis,MN,2,247308.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1937.5,2018,8
2018-09-30,Minneapolis,MN,2,248283.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1949.0,2018,9
2018-10-31,Minneapolis,MN,2,249342.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1949.5,2018,10
2018-11-30,Minneapolis,MN,2,249378.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1985.0,2018,11
2018-12-31,Minneapolis,MN,2,249645.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1909.0,2018,12
2019-01-31,Minneapolis,MN,2,250049.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1950.0,2019,1
2019-02-28,Minneapolis,MN,2,250898.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1950.0,2019,2
2019-03-31,Minneapolis,MN,2,251719.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2039.0,2019,3
2019-04-30,Minneapolis,MN,2,252556.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1980.0,2019,4
2019-05-31,Minneapolis,MN,2,253205.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1988.0,2019,5
2019-06-30,Minneapolis,MN,2,253870.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1943.0,2019,6
2019-07-31,Minneapolis,MN,2,254201.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1880.0,2019,7
2019-08-31,Minneapolis,MN,2,254527.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1895.0,2019,8
2019-09-30,Minneapolis,MN,2,255390.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1822.5,2019,9
2019-10-31,Minneapolis,MN,2,256202.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1800.0,2019,10
2019-11-30,Minneapolis,MN,2,257562.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,1900.0,2019,11
2019-12-31,Minneapolis,MN,2,258628.0,Minneapolis-St. Paul-Bloomington,Hennepin County,47,2076.0,2019,12
2015-01-31,Nashville,TN,1,165238.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1150.0,2015,1
2015-02-28,Nashville,TN,1,166512.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1250.0,2015,2
2015-03-31,Nashville,TN,1,167499.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1300.0,2015,3
2015-04-30,Nashville,TN,1,169023.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1275.0,2015,4
2015-05-31,Nashville,TN,1,171083.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1300.0,2015,5
2015-06-30,Nashville,TN,1,172939.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1150.0,2015,6
2015-07-31,Nashville,TN,1,174340.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1146.0,2015,7
2015-08-31,Nashville,TN,1,175568.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1278.0,2015,8
2015-09-30,Nashville,TN,1,177279.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1349.5,2015,9
2015-10-31,Nashville,TN,1,178919.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1367.0,2015,10
2015-11-30,Nashville,TN,1,181454.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1401.5,2015,11
2015-12-31,Nashville,TN,1,182806.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1367.5,2015,12
2016-01-31,Nashville,TN,1,184746.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1424.5,2016,1
2016-02-29,Nashville,TN,1,186655.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,2
2016-03-31,Nashville,TN,1,189376.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,3
2016-04-30,Nashville,TN,1,191638.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1390.0,2016,4
2016-05-31,Nashville,TN,1,193091.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1439.0,2016,5
2016-06-30,Nashville,TN,1,193992.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1495.0,2016,6
2016-07-31,Nashville,TN,1,195789.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1565.0,2016,7
2016-08-31,Nashville,TN,1,197942.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2016,8
2016-09-30,Nashville,TN,1,200409.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1495.0,2016,9
2016-10-31,Nashville,TN,1,202428.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,10
2016-11-30,Nashville,TN,1,203743.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1595.0,2016,11
2016-12-31,Nashville,TN,1,205675.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1540.0,2016,12
2017-01-31,Nashville,TN,1,207147.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1560.0,2017,1
2017-02-28,Nashville,TN,1,208818.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1495.0,2017,2
2017-03-31,Nashville,TN,1,210426.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1551.0,2017,3
2017-04-30,Nashville,TN,1,212576.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1596.0,2017,4
2017-05-31,Nashville,TN,1,214895.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1547.0,2017,5
2017-06-30,Nashville,TN,1,217306.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1503.5,2017,6
2017-07-31,Nashville,TN,1,219211.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1540.0,2017,7
2017-08-31,Nashville,TN,1,220520.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1570.0,2017,8
2017-09-30,Nashville,TN,1,221516.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1612.5,2017,9
2017-10-31,Nashville,TN,1,222743.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1569.0,2017,10
2017-11-30,Nashville,TN,1,224543.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1524.0,2017,11
2017-12-31,Nashville,TN,1,226280.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1600.0,2017,12
2018-01-31,Nashville,TN,1,228276.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1621.0,2018,1
2018-02-28,Nashville,TN,1,228944.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1600.0,2018,2
2018-03-31,Nashville,TN,1,229327.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1595.0,2018,3
2018-04-30,Nashville,TN,1,229045.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1574.0,2018,4
2018-05-31,Nashville,TN,1,229438.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1550.0,2018,5
2018-06-30,Nashville,TN,1,229649.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1555.0,2018,6
2018-07-31,Nashville,TN,1,230249.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1595.0,2018,7
2018-08-31,Nashville,TN,1,230872.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1615.0,2018,8
2018-09-30,Nashville,TN,1,231387.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1530.0,2018,9
2018-10-31,Nashville,TN,1,231579.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1505.0,2018,10
2018-11-30,Nashville,TN,1,231604.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1490.0,2018,11
2018-12-31,Nashville,TN,1,231941.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1475.0,2018,12
2019-01-31,Nashville,TN,1,232238.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1495.0,2019,1
2019-02-28,Nashville,TN,1,232845.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1495.0,2019,2
2019-03-31,Nashville,TN,1,232523.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1485.0,2019,3
2019-04-30,Nashville,TN,1,232107.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1465.0,2019,4
2019-05-31,Nashville,TN,1,231829.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1464.0,2019,5
2019-06-30,Nashville,TN,1,232188.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1440.0,2019,6
2019-07-31,Nashville,TN,1,232359.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1394.0,2019,7
2019-08-31,Nashville,TN,1,232842.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1368.0,2019,8
2019-09-30,Nashville,TN,1,233627.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1420.0,2019,9
2019-10-31,Nashville,TN,1,234821.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1417.0,2019,10
2019-11-30,Nashville,TN,1,236157.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1441.0,2019,11
2019-12-31,Nashville,TN,1,237374.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1432.0,2019,12
2015-01-31,Nashville,TN,2,145888.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1182.0,2015,1
2015-02-28,Nashville,TN,2,147203.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1200.0,2015,2
2015-03-31,Nashville,TN,2,148211.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1250.0,2015,3
2015-04-30,Nashville,TN,2,149385.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1207.5,2015,4
2015-05-31,Nashville,TN,2,150912.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1249.0,2015,5
2015-06-30,Nashville,TN,2,152294.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1295.0,2015,6
2015-07-31,Nashville,TN,2,153816.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1331.0,2015,7
2015-08-31,Nashville,TN,2,155124.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2015,8
2015-09-30,Nashville,TN,2,157036.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2015,9
2015-10-31,Nashville,TN,2,158812.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1350.0,2015,10
2015-11-30,Nashville,TN,2,161334.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1350.0,2015,11
2015-12-31,Nashville,TN,2,162978.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2015,12
2016-01-31,Nashville,TN,2,164955.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,1
2016-02-29,Nashville,TN,2,166919.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1410.0,2016,2
2016-03-31,Nashville,TN,2,169412.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2016,3
2016-04-30,Nashville,TN,2,171592.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2016,4
2016-05-31,Nashville,TN,2,172990.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2016,5
2016-06-30,Nashville,TN,2,174425.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,6
2016-07-31,Nashville,TN,2,176263.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1500.0,2016,7
2016-08-31,Nashville,TN,2,178452.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1513.0,2016,8
2016-09-30,Nashville,TN,2,180347.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2016,9
2016-10-31,Nashville,TN,2,182530.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,10
2016-11-30,Nashville,TN,2,184258.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1400.0,2016,11
2016-12-31,Nashville,TN,2,186767.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1395.0,2016,12
2017-01-31,Nashville,TN,2,188391.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1550.0,2017,1
2017-02-28,Nashville,TN,2,190024.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1550.0,2017,2
2017-03-31,Nashville,TN,2,191542.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1600.0,2017,3
2017-04-30,Nashville,TN,2,193848.0,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,1650.0,2017,4
